timestamp,attempt_number,username,password,status,latency_ms,notes
2025-12-14T17:22:56.831893,54,user01,dhfv,rate_limited,5.0,
2025-12-14T17:22:56.834948,55,user01,icgdji,rate_limited,3.06,
2025-12-14T17:22:56.838958,56,user01,xsda,rate_limited,4.01,
2025-12-14T17:22:56.841953,57,user01,fr5lh,rate_limited,3.0,
2025-12-14T17:22:56.847025,58,user01,preg,rate_limited,4.07,
2025-12-14T17:22:56.851024,59,user01,516n0,rate_limited,4.0,
2025-12-14T17:22:56.855542,60,user01,uak3,rate_limited,4.52,
2025-12-14T17:22:56.860545,61,user01,v9wa0d,rate_limited,5.0,
2025-12-14T17:22:56.863543,62,user01,ifzzhy,rate_limited,3.0,
2025-12-14T17:22:56.865791,63,user01,coy2,rate_limited,2.25,
2025-12-14T17:22:56.868792,64,user01,1ylta,rate_limited,3.0,
2025-12-14T17:22:56.873795,65,user01,rkfcvu,rate_limited,5.0,
2025-12-14T17:22:56.877316,66,user01,s6hg,rate_limited,3.52,
2025-12-14T17:22:56.880314,67,user01,4jd1h,rate_limited,3.0,
2025-12-14T17:22:56.884827,68,user01,j53wk,rate_limited,3.51,
2025-12-14T17:22:56.888837,69,user01,5pa6y,rate_limited,4.01,
2025-12-14T17:22:56.891834,70,user01,c4cwq,rate_limited,3.0,
2025-12-14T17:22:56.893835,71,user01,2186kv,rate_limited,2.0,
2025-12-14T17:22:56.897105,72,user01,znrkd,rate_limited,3.27,
2025-12-14T17:22:56.900108,73,user01,n3mp4x,rate_limited,3.0,
2025-12-14T17:22:56.903615,74,user01,kyh1wc,rate_limited,3.51,
2025-12-14T17:22:56.909629,75,user01,ag9fb,rate_limited,6.01,
2025-12-14T17:22:56.914139,76,user01,htxn7h,rate_limited,4.51,
2025-12-14T17:22:56.920158,77,user01,xjebf,rate_limited,6.02,
2025-12-14T17:22:56.924689,78,user01,ina82,rate_limited,4.53,
2025-12-14T17:22:56.928689,79,user01,uwbo,rate_limited,4.0,
2025-12-14T17:22:56.932689,80,user01,euhm,rate_limited,4.0,
2025-12-14T17:22:56.935205,81,user01,xrnal,rate_limited,2.52,
2025-12-14T17:22:56.940204,82,user01,97w9,rate_limited,4.0,
2025-12-14T17:22:56.945249,83,user01,5z0bg,rate_limited,5.04,
2025-12-14T17:22:56.950259,84,user01,d6u3ui,rate_limited,5.01,
2025-12-14T17:22:56.956779,85,user01,q2a1,rate_limited,6.52,
2025-12-14T17:22:56.960779,86,user01,wm0r,rate_limited,4.0,
2025-12-14T17:22:56.963777,87,user01,r52a5,rate_limited,3.0,
2025-12-14T17:22:56.968894,88,user01,ehbq1p,rate_limited,5.12,
2025-12-14T17:22:56.973400,89,user01,9ki9mv,rate_limited,4.51,
2025-12-14T17:22:56.978974,90,user01,7t438s,rate_limited,5.57,
2025-12-14T17:22:56.983482,91,user01,3katn,rate_limited,4.51,
2025-12-14T17:22:56.988042,92,user01,h83z4h,rate_limited,4.56,
2025-12-14T17:22:56.993554,93,user01,gc4ri2,rate_limited,4.5,
2025-12-14T17:22:56.997564,94,user01,v3ziba,rate_limited,4.01,
2025-12-14T17:22:57.001562,95,user01,euqv,rate_limited,4.0,
2025-12-14T17:22:57.006728,96,user01,ehvv7x,rate_limited,5.17,
2025-12-14T17:22:57.010725,97,user01,3ajkl9,rate_limited,4.0,
2025-12-14T17:22:57.014798,98,user01,8l5ov,rate_limited,4.07,
2025-12-14T17:22:57.019806,99,user01,0qo4,rate_limited,5.01,
2025-12-14T17:22:57.022803,100,user01,xjmnr,rate_limited,3.0,
2025-12-14T17:22:57.026166,101,user01,lqwqlr,rate_limited,3.36,
2025-12-14T17:22:57.029164,102,user01,veqm17,rate_limited,3.0,
2025-12-14T17:22:57.032167,103,user01,bmae,rate_limited,3.0,
2025-12-14T17:22:57.035690,104,user01,i1lbu3,rate_limited,3.52,
2025-12-14T17:22:57.039699,105,user01,d4a2,rate_limited,4.01,
2025-12-14T17:22:57.045719,106,user01,hz5qav,rate_limited,6.02,
2025-12-14T17:22:57.049724,107,user01,wuv3,rate_limited,4.01,
2025-12-14T17:22:57.054807,108,user01,qkd7v,rate_limited,4.08,
2025-12-14T17:22:57.058817,109,user01,c34pb6,rate_limited,4.01,
2025-12-14T17:22:57.060841,110,user01,zx2w,rate_limited,2.02,
2025-12-14T17:22:57.063815,111,user01,2qnp,rate_limited,2.97,
2025-12-14T17:22:57.070877,112,user01,8zt1,rate_limited,7.06,
2025-12-14T17:22:57.076370,113,user01,l7wwox,rate_limited,5.49,
2025-12-14T17:22:57.079371,114,user01,9e29,rate_limited,3.0,
2025-12-14T17:22:57.084901,115,user01,z89las,rate_limited,4.53,
2025-12-14T17:22:57.088910,116,user01,14jot,rate_limited,4.01,
2025-12-14T17:22:57.091918,117,user01,0xu0,rate_limited,3.01,
2025-12-14T17:22:57.094994,118,user01,pdha,rate_limited,3.08,
2025-12-14T17:22:57.098003,119,user01,tfbi4e,rate_limited,3.01,
2025-12-14T17:22:57.106253,120,user01,ua4tny,rate_limited,8.25,
2025-12-14T17:22:57.113789,121,user01,lz1ib,rate_limited,6.53,
2025-12-14T17:22:57.118814,122,user01,2b4s5,rate_limited,5.03,
2025-12-14T17:22:57.122805,123,user01,dk510,rate_limited,3.99,
2025-12-14T17:22:57.126921,124,user01,eislp,rate_limited,4.12,
2025-12-14T17:22:57.129921,125,user01,96sa6,rate_limited,3.0,
2025-12-14T17:22:57.131945,126,user01,9pml4j,rate_limited,2.02,
2025-12-14T17:22:57.138016,127,user01,aecac,rate_limited,6.07,
2025-12-14T17:22:57.143518,128,user01,3zlz,rate_limited,5.5,
2025-12-14T17:22:57.149045,129,user01,z18ow2,rate_limited,5.53,
2025-12-14T17:22:57.157150,130,user01,s4od,rate_limited,8.1,
2025-12-14T17:22:57.162150,131,user01,4qcri,rate_limited,4.0,
2025-12-14T17:22:57.168672,132,user01,uzs0,rate_limited,6.52,
2025-12-14T17:22:57.173670,133,user01,ps13,rate_limited,4.0,
2025-12-14T17:22:57.178834,134,user01,huem,rate_limited,5.16,
2025-12-14T17:22:57.186359,135,user01,jh05,rate_limited,7.52,
2025-12-14T17:22:57.190359,136,user01,i8y3,rate_limited,4.0,
2025-12-14T17:22:57.194878,137,user01,9nf6m,rate_limited,4.52,
2025-12-14T17:22:57.198885,138,user01,b53lwt,rate_limited,4.01,
2025-12-14T17:22:57.201884,139,user01,s1bqk,rate_limited,3.0,
2025-12-14T17:22:57.204956,140,user01,pwryf,rate_limited,3.07,
2025-12-14T17:22:57.207962,141,user01,7eqqt,rate_limited,3.01,
2025-12-14T17:22:57.211961,142,user01,56ltv9,rate_limited,4.0,
2025-12-14T17:22:57.217092,143,user01,3s0cg,rate_limited,5.13,
2025-12-14T17:22:57.221091,144,user01,c3lph,rate_limited,4.0,
2025-12-14T17:22:57.223615,145,user01,ueli,rate_limited,2.52,
2025-12-14T17:22:57.226621,146,user01,hb7d,rate_limited,3.01,
2025-12-14T17:22:57.229621,147,user01,mhwci,rate_limited,3.0,
2025-12-14T17:22:57.232621,148,user01,4tskr,rate_limited,3.0,
2025-12-14T17:22:57.237138,149,user01,8fvpt,rate_limited,4.52,
2025-12-14T17:22:57.240133,150,user01,nopdag,rate_limited,3.0,
2025-12-14T17:22:57.242135,151,user01,jtkc,rate_limited,2.0,
2025-12-14T17:22:57.247171,152,user01,l1aoiz,rate_limited,5.04,
2025-12-14T17:22:57.252173,153,user01,art4hy,rate_limited,5.0,
2025-12-14T17:22:57.256688,154,user01,507d4,rate_limited,4.51,
2025-12-14T17:22:57.260689,155,user01,4sv41,rate_limited,4.0,
2025-12-14T17:22:57.264193,156,user01,qcuh1,rate_limited,3.5,
2025-12-14T17:22:57.268201,157,user01,qpna1o,rate_limited,4.01,
2025-12-14T17:22:57.271200,158,user01,hbf7,rate_limited,3.0,
2025-12-14T17:22:57.275720,159,user01,ooxyn,rate_limited,3.52,
2025-12-14T17:22:57.279717,160,user01,5t1o,rate_limited,2.99,
2025-12-14T17:22:57.284227,161,user01,672e6,rate_limited,4.51,
2025-12-14T17:22:57.289234,162,user01,tl3eo3,rate_limited,5.01,
2025-12-14T17:22:57.293767,163,user01,757ih4,rate_limited,4.53,
2025-12-14T17:22:57.297779,164,user01,r48x,rate_limited,4.01,
2025-12-14T17:22:57.301780,165,user01,kridxq,rate_limited,4.0,
2025-12-14T17:22:57.306297,166,user01,xtpl,rate_limited,4.52,
2025-12-14T17:22:57.309294,167,user01,5wyfr0,rate_limited,3.0,
2025-12-14T17:22:57.313802,168,user01,cc68,rate_limited,4.51,
2025-12-14T17:22:57.317816,169,user01,2nq1,rate_limited,4.01,
2025-12-14T17:22:57.327369,170,user01,n4bhu,rate_limited,8.55,
2025-12-14T17:22:57.332368,171,user01,0ben,rate_limited,5.0,
2025-12-14T17:22:57.336893,172,user01,j186,rate_limited,4.52,
2025-12-14T17:22:57.341893,173,user01,9tbwn,rate_limited,5.0,
2025-12-14T17:22:57.345988,174,user01,cfj60,rate_limited,4.1,
2025-12-14T17:22:57.347963,175,user01,b69vz,rate_limited,1.98,
2025-12-14T17:22:57.353482,176,user01,lj0cp,rate_limited,5.52,
2025-12-14T17:22:57.362118,177,user01,t2jtlz,rate_limited,8.64,
2025-12-14T17:22:57.366650,178,user01,c4uki,rate_limited,4.53,
2025-12-14T17:22:57.375788,179,user01,k4cc,rate_limited,9.14,
2025-12-14T17:22:57.380803,180,user01,90a1,rate_limited,5.02,
2025-12-14T17:22:57.387294,181,user01,fgb4x,rate_limited,6.49,
2025-12-14T17:22:57.392811,182,user01,oxbd7,rate_limited,5.52,
2025-12-14T17:22:57.396994,183,user01,07rt,rate_limited,4.18,
2025-12-14T17:22:57.399991,184,user01,pz5vhr,rate_limited,3.0,
2025-12-14T17:22:57.405909,185,user01,drkeno,rate_limited,4.92,
2025-12-14T17:22:57.408945,186,user01,1xo9n,rate_limited,3.04,
2025-12-14T17:22:57.413458,187,user01,7peigf,rate_limited,3.54,
2025-12-14T17:22:57.418011,188,user01,36m2jp,rate_limited,4.55,
2025-12-14T17:22:57.422013,189,user01,7n72,rate_limited,4.0,
2025-12-14T17:22:57.426652,190,user01,hmu3n,rate_limited,4.64,
2025-12-14T17:22:57.428681,191,user01,g11i,rate_limited,2.03,
2025-12-14T17:22:57.431655,192,user01,169tn,rate_limited,2.97,
2025-12-14T17:22:57.436741,193,user01,xdab,rate_limited,5.09,
2025-12-14T17:22:57.441744,194,user01,o9c0,rate_limited,4.0,
2025-12-14T17:22:57.445283,195,user01,mujh,rate_limited,3.54,
2025-12-14T17:22:57.449290,196,user01,kbttr,rate_limited,4.01,
2025-12-14T17:22:57.453828,197,user01,azb8g,rate_limited,4.54,
2025-12-14T17:22:57.457846,198,user01,8bqly,rate_limited,4.02,
2025-12-14T17:22:57.459856,199,user01,brjhag,rate_limited,2.01,
2025-12-14T17:22:57.461844,200,user01,lr5v1l,rate_limited,1.99,
2025-12-14T17:22:57.467892,201,user01,b95obs,rate_limited,5.05,
2025-12-14T17:22:57.471891,202,user01,ay3u,rate_limited,4.0,
2025-12-14T17:22:57.476977,203,user01,5cugcu,rate_limited,3.57,
2025-12-14T17:22:57.480942,204,user01,y986,rate_limited,3.97,
2025-12-14T17:22:57.485022,205,user01,utjn,rate_limited,4.08,
2025-12-14T17:22:57.489030,206,user01,fwkx,rate_limited,4.01,
2025-12-14T17:22:57.492032,207,user01,jal1,rate_limited,3.0,
2025-12-14T17:22:57.495191,208,user01,ipv09u,rate_limited,3.16,
2025-12-14T17:22:57.498197,209,user01,3nvf,rate_limited,3.01,
2025-12-14T17:22:57.502197,210,user01,unlqw4,rate_limited,4.0,
2025-12-14T17:22:57.506711,211,user01,gvsy6,rate_limited,4.51,
2025-12-14T17:22:57.510709,212,user01,uecq,rate_limited,4.0,
2025-12-14T17:22:57.514221,213,user01,fou4tz,rate_limited,3.51,
2025-12-14T17:22:57.519245,214,user01,wnheld,rate_limited,5.02,
2025-12-14T17:22:57.524749,215,user01,vmlqtw,rate_limited,4.5,
2025-12-14T17:22:57.526756,216,user01,70vb,rate_limited,2.01,
2025-12-14T17:22:57.529750,217,user01,ch137,rate_limited,2.99,
2025-12-14T17:22:57.531751,218,user01,dms90v,rate_limited,2.0,
2025-12-14T17:22:57.538309,219,user01,2lrcl,rate_limited,5.56,
2025-12-14T17:22:57.543781,220,user01,1r6728,rate_limited,5.47,
2025-12-14T17:22:57.548335,221,user01,u3xrb,rate_limited,4.55,
2025-12-14T17:22:57.552333,222,user01,lor1,rate_limited,4.0,
2025-12-14T17:22:57.557856,223,user01,9zso,rate_limited,5.52,
2025-12-14T17:22:57.562858,224,user01,m30nq8,rate_limited,5.0,
2025-12-14T17:22:57.567377,225,user01,54mq,rate_limited,4.52,
2025-12-14T17:22:57.572372,226,user01,h7vot1,rate_limited,4.99,
2025-12-14T17:22:57.576891,227,user01,5qfzo,rate_limited,4.52,
2025-12-14T17:22:57.583396,228,user01,z5yc7,rate_limited,6.51,
2025-12-14T17:22:57.590019,229,user01,scjg,rate_limited,6.62,
2025-12-14T17:22:57.594539,230,user01,f74f,rate_limited,4.52,
2025-12-14T17:22:57.598540,231,user01,w4v5,rate_limited,4.0,
2025-12-14T17:22:57.605083,232,user01,4dqx3e,rate_limited,6.54,
2025-12-14T17:22:57.610091,233,user01,thefv,rate_limited,5.01,
2025-12-14T17:22:57.612124,234,user01,oze2,rate_limited,2.03,
2025-12-14T17:22:57.619639,235,user01,lddyp,rate_limited,7.52,
2025-12-14T17:22:57.623638,236,user01,1yo8,rate_limited,4.0,
2025-12-14T17:22:57.627954,237,user01,39384,rate_limited,4.32,
2025-12-14T17:22:57.631947,238,user01,47nlu,rate_limited,3.99,
2025-12-14T17:22:57.637068,239,user01,snsdox,rate_limited,5.12,
2025-12-14T17:22:57.641071,240,user01,tgt2e,rate_limited,4.0,
2025-12-14T17:22:57.648107,241,user01,d0q8r,rate_limited,7.04,
2025-12-14T17:22:57.658189,242,user01,tfuxt,rate_limited,10.08,
2025-12-14T17:22:57.663697,243,user01,44r4v4,rate_limited,5.51,
2025-12-14T17:22:57.670236,244,user01,mkc0e,rate_limited,6.54,
2025-12-14T17:22:57.687343,245,user01,wy164n,rate_limited,16.1,
2025-12-14T17:22:57.693848,246,user01,ormuuk,rate_limited,6.51,
2025-12-14T17:22:57.702870,247,user01,pou5tq,rate_limited,9.02,
2025-12-14T17:22:57.723443,248,user01,o1ed69,rate_limited,19.57,
2025-12-14T17:22:57.731001,249,user01,9ktjm,rate_limited,7.56,
2025-12-14T17:22:57.737079,250,user01,dxomti,rate_limited,6.08,
2025-12-14T17:22:57.743583,251,user01,d1mat,rate_limited,6.5,
2025-12-14T17:22:57.750718,252,user01,e4d2i,rate_limited,5.53,
2025-12-14T17:22:57.754763,253,user01,7045x,rate_limited,4.04,
2025-12-14T17:22:57.758773,254,user01,p84y,rate_limited,4.01,
2025-12-14T17:22:57.763773,255,user01,ulgiw,rate_limited,5.0,
2025-12-14T17:22:57.768806,256,user01,fi2x9,rate_limited,5.03,
2025-12-14T17:22:57.774309,257,user01,ox2z,rate_limited,5.5,
2025-12-14T17:22:57.779319,258,user01,4kfd,rate_limited,5.01,
2025-12-14T17:22:57.784833,259,user01,zukb,rate_limited,5.51,
2025-12-14T17:22:57.789840,260,user01,qzf5,rate_limited,5.01,
2025-12-14T17:22:57.795938,261,user01,m1r0,rate_limited,6.1,
2025-12-14T17:22:57.799937,262,user01,ktm7,rate_limited,4.0,
2025-12-14T17:22:57.806028,263,user01,4grc,rate_limited,6.09,
2025-12-14T17:22:57.810032,264,user01,280sh,rate_limited,4.0,
2025-12-14T17:22:57.813534,265,user01,j1mn,rate_limited,3.5,
2025-12-14T17:22:57.818105,266,user01,lixvq,rate_limited,4.57,
2025-12-14T17:22:57.823620,267,user01,yhdk,rate_limited,5.51,
2025-12-14T17:22:57.827634,268,user01,29zvma,rate_limited,4.01,
2025-12-14T17:22:57.830633,269,user01,dj08e,rate_limited,3.0,
2025-12-14T17:22:57.836160,270,user01,t2r3,rate_limited,5.53,
2025-12-14T17:22:57.841161,271,user01,ecfyot,rate_limited,5.0,
2025-12-14T17:22:57.844671,272,user01,lw3h,rate_limited,3.51,
2025-12-14T17:22:57.848192,273,user01,6ac8xr,rate_limited,3.52,
2025-12-14T17:22:57.853714,274,user01,7y9i8l,rate_limited,5.52,
2025-12-14T17:22:57.859753,275,user01,j8ag06,rate_limited,6.04,
2025-12-14T17:22:57.863754,276,user01,3ok2,rate_limited,4.0,
2025-12-14T17:22:57.867941,277,user01,va9t5,rate_limited,4.19,
2025-12-14T17:22:57.874993,278,user01,hw77zw,rate_limited,7.05,
2025-12-14T17:22:57.879005,279,user01,5msv,rate_limited,4.01,
2025-12-14T17:22:57.883521,280,user01,0nvnlh,rate_limited,4.52,
2025-12-14T17:22:57.888185,281,user01,ednc,rate_limited,4.66,
2025-12-14T17:22:57.892185,282,user01,dmpqi,rate_limited,4.0,
2025-12-14T17:22:57.897723,283,user01,t38zat,rate_limited,5.54,
2025-12-14T17:22:57.903700,284,user01,qav7jv,rate_limited,5.98,
2025-12-14T17:22:57.907835,285,user01,ukosxd,rate_limited,4.13,
2025-12-14T17:22:57.911829,286,user01,hy5h2o,rate_limited,3.99,
2025-12-14T17:22:57.917277,287,user01,pxam,rate_limited,5.45,
2025-12-14T17:22:57.921274,288,user01,zqwkun,rate_limited,4.0,
2025-12-14T17:22:57.924791,289,user01,0lg0h9,rate_limited,3.52,
2025-12-14T17:22:57.928789,290,user01,gndl4,rate_limited,4.0,
2025-12-14T17:22:57.934295,291,user01,v5thjv,rate_limited,5.0,
2025-12-14T17:22:57.938307,292,user01,ohdr0,rate_limited,4.01,
2025-12-14T17:22:57.941307,293,user01,ijvz76,rate_limited,3.0,
2025-12-14T17:22:57.944820,294,user01,84fob,rate_limited,3.51,
2025-12-14T17:22:57.949330,295,user01,l2yc6,rate_limited,4.51,
2025-12-14T17:22:57.959928,296,user01,71kdg,rate_limited,10.6,
2025-12-14T17:22:57.966989,297,user01,6isn,rate_limited,7.06,
2025-12-14T17:22:57.970989,298,user01,pdmz,rate_limited,4.0,
2025-12-14T17:22:57.977044,299,user01,jrq7ko,rate_limited,6.06,
2025-12-14T17:22:57.981044,300,user01,tjy8xz,rate_limited,4.0,
2025-12-14T17:22:57.986591,301,user01,ew6v81,rate_limited,5.55,
2025-12-14T17:22:58.007206,302,user01,dgc39,rate_limited,20.62,
2025-12-14T17:22:58.014731,303,user01,o2mgsj,rate_limited,6.52,
2025-12-14T17:22:58.024278,304,user01,olco5l,rate_limited,9.55,
2025-12-14T17:22:58.028294,305,user01,ng8q,rate_limited,4.02,
2025-12-14T17:22:58.034816,306,user01,292bmv,rate_limited,6.52,
2025-12-14T17:22:58.050859,307,user01,l6fx,rate_limited,16.04,
2025-12-14T17:22:58.059387,308,user01,375m2l,rate_limited,8.53,
2025-12-14T17:22:58.065911,309,user01,0k9cd,rate_limited,6.52,
2025-12-14T17:22:58.081033,310,user01,mwxv,rate_limited,14.12,
2025-12-14T17:22:58.094124,311,user01,krvm,rate_limited,13.09,
2025-12-14T17:22:58.101134,312,user01,yuj6v,rate_limited,7.01,
2025-12-14T17:22:58.113706,313,user01,z8fu,rate_limited,12.57,
2025-12-14T17:22:58.130242,314,user01,5tx5,rate_limited,16.54,
2025-12-14T17:22:58.142774,315,user01,big41,rate_limited,12.53,
2025-12-14T17:22:58.154315,316,user01,5u109,rate_limited,11.54,
2025-12-14T17:22:58.163838,317,user01,e5h2f,rate_limited,9.52,
2025-12-14T17:22:58.176382,318,user01,e5dzdl,rate_limited,12.54,
2025-12-14T17:22:58.182380,319,user01,jyrg6b,rate_limited,6.0,
2025-12-14T17:22:58.205059,320,user01,cjb46,rate_limited,21.17,
2025-12-14T17:22:58.215600,321,user01,3nn2ul,rate_limited,10.54,
2025-12-14T17:22:58.221608,322,user01,2wvs,rate_limited,6.01,
2025-12-14T17:22:58.226915,323,user01,hvdv,rate_limited,5.31,
2025-12-14T17:22:58.231944,324,user01,yk19,rate_limited,5.03,
2025-12-14T17:22:58.241030,325,user01,5fgof,rate_limited,9.09,
2025-12-14T17:22:58.248679,326,user01,90840x,rate_limited,7.65,
2025-12-14T17:22:58.256202,327,user01,y0uo,rate_limited,6.52,
2025-12-14T17:22:58.261198,328,user01,hx1g4m,rate_limited,5.0,
2025-12-14T17:22:58.268720,329,user01,zxt1,rate_limited,7.52,
2025-12-14T17:22:58.277244,330,user01,966umh,rate_limited,7.52,
2025-12-14T17:22:58.282245,331,user01,5cauk,rate_limited,5.0,
2025-12-14T17:22:58.287780,332,user01,4yau5p,rate_limited,5.54,
2025-12-14T17:22:58.292770,333,user01,vt9zuz,rate_limited,4.99,
2025-12-14T17:22:58.296283,334,user01,c4g62,rate_limited,3.51,
2025-12-14T17:22:58.300286,335,user01,txcg,rate_limited,4.0,
2025-12-14T17:22:58.306814,336,user01,i8xjzg,rate_limited,6.53,
2025-12-14T17:22:58.310807,337,user01,hed6q,rate_limited,3.99,
2025-12-14T17:22:58.315322,338,user01,1cl8a,rate_limited,4.51,
2025-12-14T17:22:58.320329,339,user01,cdvu,rate_limited,5.01,
2025-12-14T17:22:58.323833,340,user01,yabd,rate_limited,3.5,
2025-12-14T17:22:58.326853,341,user01,66nt,rate_limited,3.02,
2025-12-14T17:22:58.329852,342,user01,7x6ad,rate_limited,3.0,
2025-12-14T17:22:58.333851,343,user01,q3ja,rate_limited,4.0,
2025-12-14T17:22:58.336388,344,user01,g3w2w,rate_limited,2.03,
2025-12-14T17:22:58.340365,345,user01,c0cotp,rate_limited,3.98,
2025-12-14T17:22:58.342388,346,user01,pa9dig,rate_limited,2.02,
2025-12-14T17:22:58.345874,347,user01,03xrn,rate_limited,3.49,
2025-12-14T17:22:58.351176,348,user01,rg5s4h,rate_limited,5.3,
2025-12-14T17:22:58.356701,349,user01,8b4wg5,rate_limited,5.52,
2025-12-14T17:22:58.359700,350,user01,bi9s8d,rate_limited,3.0,
2025-12-14T17:22:58.363699,351,user01,hv2fg,rate_limited,3.0,
2025-12-14T17:22:58.368954,352,user01,5276,rate_limited,4.0,
2025-12-14T17:22:58.371956,353,user01,zio64,rate_limited,3.0,
2025-12-14T17:22:58.374996,354,user01,na2m,rate_limited,3.04,
2025-12-14T17:22:58.378021,355,user01,sqzpgl,rate_limited,3.03,
2025-12-14T17:22:58.382006,356,user01,xov8u6,rate_limited,3.98,
2025-12-14T17:22:58.387090,357,user01,hnv08q,rate_limited,5.08,
2025-12-14T17:22:58.392073,358,user01,pmdu9g,rate_limited,4.98,
2025-12-14T17:22:58.395619,359,user01,ow21,rate_limited,3.55,
2025-12-14T17:22:58.399619,360,user01,a4i8z,rate_limited,4.0,
2025-12-14T17:22:58.402620,361,user01,oa1cn,rate_limited,3.0,
2025-12-14T17:22:58.405131,362,user01,z5n6l7,rate_limited,2.51,
2025-12-14T17:22:58.408151,363,user01,1cxf1,rate_limited,3.02,
2025-12-14T17:22:58.411132,364,user01,3scvc,rate_limited,2.98,
2025-12-14T17:22:58.414642,365,user01,c2jl,rate_limited,3.51,
2025-12-14T17:22:58.418649,366,user01,2bfk1,rate_limited,4.01,
2025-12-14T17:22:58.421676,367,user01,q60i,rate_limited,3.03,
2025-12-14T17:22:58.425174,368,user01,29jw,rate_limited,3.5,
2025-12-14T17:22:58.430172,369,user01,9wo2j1,rate_limited,5.0,
2025-12-14T17:22:58.433673,370,user01,mxl0g,rate_limited,3.5,
2025-12-14T17:22:58.436686,371,user01,inj46,rate_limited,3.01,
2025-12-14T17:22:58.439687,372,user01,v454b,rate_limited,3.0,
2025-12-14T17:22:58.443691,373,user01,9z0nes,rate_limited,4.0,
2025-12-14T17:22:58.449724,374,user01,q2xb1n,rate_limited,6.03,
